#Replicon Name	Replicon Accession	Start	Stop	Strand	GeneID	Locus	Locus tag	Protein product	Length	Protein name
chr	NC_012034.1	1715006	1715389	+	31772965	-	ATHE_RS08085	WP_013430092.1	127	MULTISPECIES: hypothetical protein
chr	NC_012034.1	1715400	1716326	-	31772966	cysK	ATHE_RS08090	WP_015908048.1	308	cysteine synthase A
chr	NC_012034.1	1716424	1716732	-	31772967	-	ATHE_RS08095	WP_015908049.1	102	hypothetical protein
chr	NC_012034.1	1716753	1718396	-	31772968	-	ATHE_RS08100	WP_015908050.1	547	ABC transporter
chr	NC_012034.1	1718403	1720424	-	31772969	-	ATHE_RS08105	WP_015908051.1	673	NAD-dependent DNA ligase LigA
chr	NC_012034.1	1720468	1721568	-	31772970	-	ATHE_RS08110	WP_015908052.1	366	Nif3-like dinuclear metal center hexameric protein
chr	NC_012034.1	1721562	1722227	-	31772971	-	ATHE_RS08115	WP_015908053.1	221	SAM-dependent methyltransferase
chr	NC_012034.1	1722486	1723568	-	31772972	-	ATHE_RS08120	WP_015908054.1	360	hypothetical protein
chr	NC_012034.1	1723565	1724725	-	31772973	-	ATHE_RS08125	WP_015908055.1	386	glycosyltransferase
chr	NC_012034.1	1725139	1725408	+	31772974	-	ATHE_RS08130	WP_013290262.1	89	MULTISPECIES: transcriptional regulator
chr	NC_012034.1	1725453	1725779	+	31772975	trxA	ATHE_RS08135	WP_013430081.1	108	MULTISPECIES: thioredoxin
chr	NC_012034.1	1725875	1726600	-	31772976	-	ATHE_RS08140	WP_015908056.1	241	DUF541 domain-containing protein
chr	NC_012034.1	1726702	1727523	-	31772977	-	ATHE_RS08145	WP_015908057.1	273	AraC family transcriptional regulator
chr	NC_012034.1	1727589	1728020	-	31772978	-	ATHE_RS08150	WP_013430078.1	143	MULTISPECIES: EamA family transporter
chr	NC_012034.1	1728129	1728329	+	31772979	-	ATHE_RS08155	WP_013403025.1	66	MULTISPECIES: hypothetical protein
chr	NC_012034.1	1728404	1730221	+	31772980	-	ATHE_RS08160	WP_015908058.1	605	methyl-accepting chemotaxis protein
chr	NC_012034.1	1730245	1730499	+	31772981	-	ATHE_RS08165	WP_013430076.1	84	MULTISPECIES: hypothetical protein
chr	NC_012034.1	1730538	1731206	+	31772982	-	ATHE_RS08170	WP_015908059.1	222	lytic transglycosylase domain-containing protein
chr	NC_012034.1	1731575	1732663	+	31772983	-	ATHE_RS08175	WP_015908061.1	362	redox-regulated ATPase YchF
chr	NC_012034.1	1732726	1733847	-	31772984	-	ATHE_RS08180	WP_015908062.1	373	nickel pincer cofactor biosynthesis protein LarC
chr	NC_012034.1	1733877	1734638	-	31772985	-	ATHE_RS08185	WP_015908063.1	253	nickel pincer cofactor biosynthesis protein LarB
chr	NC_012034.1	1734666	1735472	-	31772986	-	ATHE_RS08190	WP_041727156.1	268	ATP-dependent sacrificial sulfur transferase LarE
chr	NC_012034.1	1735493	1736371	-	31772987	-	ATHE_RS08195	WP_015908065.1	292	aldose 1-epimerase
chr	NC_012034.1	1736404	1737870	-	31772988	-	ATHE_RS08200	WP_015908066.1	488	IMP dehydrogenase
chr	NC_012034.1	1737900	1738424	-	31772989	-	ATHE_RS08205	WP_015908067.1	174	hypothetical protein
chr	NC_012034.1	1738523	1739080	-	31772990	lepB	ATHE_RS08210	WP_015908068.1	185	signal peptidase I
chr	NC_012034.1	1739173	1741536	-	31772991	-	ATHE_RS08215	WP_015908069.1	787	endonuclease MutS2
chr	NC_012034.1	1741648	1741995	-	31772992	-	ATHE_RS08220	WP_015908070.1	115	hypothetical protein
chr	NC_012034.1	1742018	1743277	-	31772993	-	ATHE_RS08225	WP_015908071.1	419	glutamate-5-semialdehyde dehydrogenase
chr	NC_012034.1	1743300	1744100	-	31772994	proB	ATHE_RS08230	WP_015908072.1	266	glutamate 5-kinase
chr	NC_012034.1	1744111	1744413	-	31772995	-	ATHE_RS08235	WP_015908073.1	100	hypothetical protein
chr	NC_012034.1	1744532	1745083	+	31772996	-	ATHE_RS08240	WP_015908074.1	183	RNA 2\',3\'-cyclic phosphodiesterase
chr	NC_012034.1	1745124	1746311	+	31772997	-	ATHE_RS08245	WP_015908075.1	395	MFS transporter
chr	NC_012034.1	1746405	1746665	+	31772998	-	ATHE_RS08250	WP_015908076.1	86	DUF4160 domain-containing protein
chr	NC_012034.1	1746690	1747031	+	31772999	-	ATHE_RS08255	WP_041727158.1	113	DUF2442 domain-containing protein
chr	NC_012034.1	1747036	1747500	-	31773000	-	ATHE_RS08260	WP_041727389.1	154	flagellar protein FlgN
chr	NC_012034.1	1747517	1747894	-	31773001	fliS	ATHE_RS08265	WP_015908079.1	125	flagellar export chaperone FliS
chr	NC_012034.1	1747989	1749563	-	31773002	-	ATHE_RS08270	WP_015908080.1	524	flagellar hook protein FliD
chr	NC_012034.1	1749577	1749975	-	31773003	-	ATHE_RS08275	WP_015908081.1	132	flagellar protein FlaG
chr	NC_012034.1	1750109	1750429	+	31773004	-	ATHE_RS08280	WP_041727390.1	106	nucleotidyltransferase domain-containing protein
chr	NC_012034.1	1750464	1750664	-	31773005	-	ATHE_RS08285	WP_015908083.1	66	hypothetical protein
chr	NC_012034.1	1750710	1751219	-	31773006	-	ATHE_RS08290	WP_015908084.1	169	hypothetical protein
chr	NC_012034.1	1751627	1752877	-	31773007	-	ATHE_RS08295	WP_015908085.1	416	DNA methyltransferase
chr	NC_012034.1	1752893	1753696	-	31773008	-	ATHE_RS08300	WP_015908086.1	267	hypothetical protein
chr	NC_012034.1	1753916	1754644	-	31774141	-	ATHE_RS14105	WP_015908087.1	242	Appr-1-p processing protein
chr	NC_012034.1	1754649	1756298	-	31773009	-	ATHE_RS08310	WP_015908088.1	549	DUF4433 domain-containing protein
chr	NC_012034.1	1756420	1756818	-	31773010	-	ATHE_RS08315	WP_015908089.1	132	hypothetical protein
chr	NC_012034.1	1757336	1758013	-	31773011	-	ATHE_RS08320	WP_049760256.1	225	hypothetical protein
chr	NC_012034.1	1758223	1759485	-	31773012	-	ATHE_RS08325	WP_015908091.1	420	flagellin
chr	NC_012034.1	1759604	1760245	-	31773013	-	ATHE_RS08330	WP_015908092.1	213	hypothetical protein
chr	NC_012034.1	1760318	1761751	-	31773014	-	ATHE_RS08335	WP_015908093.1	477	ATP-binding protein
chr	NC_012034.1	1761937	1762356	-	31773015	-	ATHE_RS08340	WP_015908094.1	139	DUF86 domain-containing protein
chr	NC_012034.1	1762322	1762762	-	31773016	-	ATHE_RS08345	WP_015908095.1	146	nucleotidyltransferase domain-containing protein
chr	NC_012034.1	1762755	1762991	-	31773017	csrA	ATHE_RS08350	WP_015908096.1	78	carbon storage regulator
chr	NC_012034.1	1763004	1763462	-	31773018	-	ATHE_RS08355	WP_015908097.1	152	flagellar assembly protein FliW
chr	NC_012034.1	1763503	1763922	-	31773019	-	ATHE_RS08360	WP_015908098.1	139	DUF86 domain-containing protein
chr	NC_012034.1	1763897	1764337	-	31773020	-	ATHE_RS08365	WP_015908099.1	146	nucleotidyltransferase domain-containing protein
chr	NC_012034.1	1764337	1764714	-	31773021	-	ATHE_RS08370	WP_015908100.1	125	hypothetical protein
chr	NC_012034.1	1764752	1765699	-	31773022	flgL	ATHE_RS08375	WP_015908101.1	315	flagellar hook-associated protein FlgL
chr	NC_012034.1	1765742	1767319	-	31773023	-	ATHE_RS08380	WP_015908102.1	525	flagellar hook-associated protein FlgK
chr	NC_012034.1	1767340	1767825	-	31773024	-	ATHE_RS08385	WP_015908103.1	161	flagellar protein FlgN
chr	NC_012034.1	1767924	1768211	-	31773025	flgM	ATHE_RS08390	WP_015908104.1	95	flagellar biosynthesis anti-sigma factor FlgM
chr	NC_012034.1	1768299	1768739	-	31773026	-	ATHE_RS08395	WP_013430025.1	146	MULTISPECIES: MerR family transcriptional regulator
chr	NC_012034.1	1768777	1769472	-	31773027	-	ATHE_RS08400	WP_015908105.1	231	ComF family protein
chr	NC_012034.1	1769576	1770349	-	31773028	-	ATHE_RS08405	WP_079504023.1	257	SigB/SigF/SigG family RNA polymerase sigma factor
chr	NC_012034.1	1770264	1770746	-	31773029	-	ATHE_RS08410	WP_041727394.1	160	anti-sigma F factor
chr	NC_012034.1	1770781	1771110	-	31773030	-	ATHE_RS08415	WP_015908108.1	109	STAS domain-containing protein
chr	NC_012034.1	1771458	1772897	-	31773032	-	ATHE_RS08425	WP_015906731.1	479	ISLre2-like element ISCbe4 family transposase
chr	NC_012034.1	1773048	1773635	-	31773033	-	ATHE_RS08430	WP_015908109.1	195	YdcF family protein
chr	NC_012034.1	1773848	1774582	-	31773035	-	ATHE_RS08440	WP_015908110.1	244	tRNA pseudouridine(38-40) synthase TruA
chr	NC_012034.1	1774589	1775377	-	31773036	-	ATHE_RS08445	WP_015908111.1	262	energy-coupling factor transporter transmembrane protein EcfT
chr	NC_012034.1	1775377	1776243	-	31773037	-	ATHE_RS08450	WP_015908112.1	288	energy-coupling factor transporter ATPase
chr	NC_012034.1	1776228	1777064	-	31773038	-	ATHE_RS08455	WP_015908113.1	278	energy-coupling factor transporter ATPase
chr	NC_012034.1	1777213	1777392	+	31773039	-	ATHE_RS08460	WP_013290205.1	59	MULTISPECIES: hypothetical protein
chr	NC_012034.1	1777454	1778224	-	31773040	-	ATHE_RS08465	WP_015908114.1	256	tryptophan synthase subunit alpha
chr	NC_012034.1	1778221	1779402	-	31773041	trpB	ATHE_RS08470	WP_015908115.1	393	tryptophan synthase subunit beta
chr	NC_012034.1	1779395	1780009	-	31773042	-	ATHE_RS08475	WP_015908116.1	204	phosphoribosylanthranilate isomerase
chr	NC_012034.1	1780006	1780788	-	31773043	-	ATHE_RS08480	WP_015908117.1	260	indole-3-glycerol phosphate synthase TrpC
chr	NC_012034.1	1780795	1781805	-	31773044	trpD	ATHE_RS08485	WP_015908118.1	336	anthranilate phosphoribosyltransferase
chr	NC_012034.1	1781786	1782397	-	31773045	-	ATHE_RS08490	WP_015908119.1	203	aminodeoxychorismate/anthranilate synthase component II
chr	NC_012034.1	1782378	1783748	-	31773046	-	ATHE_RS08495	WP_015908120.1	456	anthranilate synthase component I family protein
chr	NC_012034.1	1783912	1784976	-	31773047	-	ATHE_RS08500	WP_015908121.1	354	aminopeptidase P family protein
chr	NC_012034.1	1785029	1785466	-	31773048	aroQ	ATHE_RS08505	WP_015908122.1	145	type II 3-dehydroquinate dehydratase
chr	NC_012034.1	1785476	1786336	-	31773049	-	ATHE_RS08510	WP_015908123.1	286	endonuclease IV
chr	NC_012034.1	1786333	1786851	-	31773050	-	ATHE_RS08515	WP_015908124.1	172	shikimate kinase
chr	NC_012034.1	1786982	1787830	-	31773051	-	ATHE_RS08520	WP_015908125.1	282	hypothetical protein
chr	NC_012034.1	1788006	1788557	+	31773052	-	ATHE_RS08525	WP_015908126.1	183	RNA polymerase sigma factor SigY
chr	NC_012034.1	1788538	1788936	+	31773053	-	ATHE_RS08530	WP_013430001.1	132	MULTISPECIES: hypothetical protein
chr	NC_012034.1	1788941	1789237	+	31773054	-	ATHE_RS08535	WP_015908127.1	98	hypothetical protein
chr	NC_012034.1	1789254	1789460	+	31773055	-	ATHE_RS08540	WP_015908128.1	68	hypothetical protein
chr	NC_012034.1	1789453	1790388	+	31773056	-	ATHE_RS08545	WP_015908129.1	311	ABC transporter ATP-binding protein
chr	NC_012034.1	1790378	1791133	+	31773057	-	ATHE_RS08550	WP_015908130.1	251	hypothetical protein
chr	NC_012034.1	1796655	1798862	-	31773063	-	ATHE_RS08580	WP_015908131.1	735	pyruvate synthase
chr	NC_012034.1	1798859	1799878	-	31773064	-	ATHE_RS08585	WP_015908132.1	339	4Fe-4S dicluster domain-containing protein
chr	NC_012034.1	1799910	1801094	-	31773065	-	ATHE_RS08590	WP_015908133.1	394	CCA tRNA nucleotidyltransferase
chr	NC_012034.1	1801188	1801988	+	31773066	-	ATHE_RS08595	WP_015908134.1	266	histidinol-phosphatase HisJ family protein
chr	NC_012034.1	1801996	1803078	-	31773067	-	ATHE_RS08600	WP_015908135.1	360	tRNA 2-thiouridine(34) synthase MnmA
chr	NC_012034.1	1803104	1803487	-	31773068	nifU	ATHE_RS08605	WP_013402945.1	127	MULTISPECIES: Fe-S cluster assembly scaffold protein NifU
chr	NC_012034.1	1803490	1804674	-	31773069	nifS	ATHE_RS08610	WP_015908136.1	394	cysteine desulfurase NifS
chr	NC_012034.1	1804739	1805191	-	31773070	-	ATHE_RS08615	WP_013429990.1	150	MULTISPECIES: Rrf2 family transcriptional regulator
chr	NC_012034.1	1805871	1806212	-	31773073	-	ATHE_RS08630	WP_013402941.1	113	MULTISPECIES: 50S ribosomal protein L17
chr	NC_012034.1	1806209	1807183	-	31773074	-	ATHE_RS08635	WP_015908137.1	324	DNA-directed RNA polymerase subunit alpha
chr	NC_012034.1	1807241	1807867	-	31773075	-	ATHE_RS08640	WP_015908138.1	208	30S ribosomal protein S4
chr	NC_012034.1	1807891	1808283	-	31773076	-	ATHE_RS08645	WP_011917765.1	130	MULTISPECIES: 30S ribosomal protein S11
chr	NC_012034.1	1808303	1808677	-	31773077	-	ATHE_RS08650	WP_013290174.1	124	MULTISPECIES: 30S ribosomal protein S13
chr	NC_012034.1	1808701	1808814	-	31773078	-	ATHE_RS08655	WP_011917767.1	37	MULTISPECIES: 50S ribosomal protein L36
chr	NC_012034.1	1808847	1809065	-	31773079	-	ATHE_RS08660	WP_013290172.1	72	MULTISPECIES: translation initiation factor IF-1
chr	NC_012034.1	1809080	1809349	-	31773080	-	ATHE_RS08665	WP_013412367.1	89	MULTISPECIES: RNA-binding protein
chr	NC_012034.1	1809363	1810106	-	31773081	map	ATHE_RS08670	WP_015908139.1	247	type I methionyl aminopeptidase
chr	NC_012034.1	1810123	1810770	-	31773082	-	ATHE_RS08675	WP_013429981.1	215	MULTISPECIES: adenylate kinase
chr	NC_012034.1	1810809	1812116	-	31773083	-	ATHE_RS08680	WP_013429980.1	435	MULTISPECIES: preprotein translocase subunit SecY
chr	NC_012034.1	1812118	1812561	-	31773084	-	ATHE_RS08685	WP_015908140.1	147	50S ribosomal protein L15
chr	NC_012034.1	1812582	1813088	-	31773085	-	ATHE_RS08690	WP_013402934.1	168	MULTISPECIES: 30S ribosomal protein S5
chr	NC_012034.1	1813109	1813483	-	31773086	-	ATHE_RS08695	WP_013429978.1	124	MULTISPECIES: 50S ribosomal protein L18
chr	NC_012034.1	1813494	1814042	-	31773087	-	ATHE_RS08700	WP_015908141.1	182	50S ribosomal protein L6
chr	NC_012034.1	1814073	1814471	-	31773088	-	ATHE_RS08705	WP_013429976.1	132	MULTISPECIES: 30S ribosomal protein S8
chr	NC_012034.1	1814499	1814684	-	31773089	-	ATHE_RS08710	WP_011917778.1	61	MULTISPECIES: 30S ribosomal protein S14 type Z
chr	NC_012034.1	1814708	1815250	-	31773090	-	ATHE_RS08715	WP_015908142.1	180	50S ribosomal protein L5
chr	NC_012034.1	1815280	1815612	-	31773091	-	ATHE_RS08720	WP_015908143.1	110	50S ribosomal protein L24
chr	NC_012034.1	1815635	1816003	-	31773092	-	ATHE_RS08725	WP_013290160.1	122	MULTISPECIES: 50S ribosomal protein L14
chr	NC_012034.1	1816044	1816286	-	31773093	-	ATHE_RS08730	WP_079504054.1	80	MULTISPECIES: 30S ribosomal protein S17
chr	NC_012034.1	1816333	1816551	-	31773094	-	ATHE_RS08735	WP_013429973.1	72	MULTISPECIES: 50S ribosomal protein L29
chr	NC_012034.1	1816538	1816981	-	31773095	-	ATHE_RS08740	WP_013402927.1	147	MULTISPECIES: 50S ribosomal protein L16
chr	NC_012034.1	1816981	1817649	-	31773096	-	ATHE_RS08745	WP_015908144.1	222	30S ribosomal protein S3
chr	NC_012034.1	1817672	1818034	-	31773097	-	ATHE_RS08750	WP_013290155.1	120	MULTISPECIES: 50S ribosomal protein L22
chr	NC_012034.1	1818094	1818378	-	31773098	-	ATHE_RS08755	WP_013290154.1	94	MULTISPECIES: 30S ribosomal protein S19
chr	NC_012034.1	1818430	1819260	-	31773099	-	ATHE_RS08760	WP_013402925.1	276	MULTISPECIES: 50S ribosomal protein L2
chr	NC_012034.1	1819299	1819589	-	31773100	-	ATHE_RS08765	WP_013402924.1	96	MULTISPECIES: 50S ribosomal protein L23
chr	NC_012034.1	1819591	1820217	-	31773101	-	ATHE_RS08770	WP_015908145.1	208	50S ribosomal protein L4
chr	NC_012034.1	1820247	1820879	-	31773102	-	ATHE_RS08775	WP_015908146.1	210	50S ribosomal protein L3
chr	NC_012034.1	1820886	1821206	-	31773103	-	ATHE_RS08780	WP_013290149.1	106	MULTISPECIES: 30S ribosomal protein S10
chr	NC_012034.1	1821766	1822272	-	31773104	-	ATHE_RS08785	WP_013429968.1	168	MULTISPECIES: rubrerythrin
chr	NC_012034.1	1822492	1823670	+	31773105	-	ATHE_RS08790	WP_015908147.1	392	HD domain-containing protein
chr	NC_012034.1	1823676	1825040	-	31773106	-	ATHE_RS08795	WP_015908148.1	454	sensor histidine kinase
chr	NC_012034.1	1825024	1825728	-	31773107	-	ATHE_RS08800	WP_015908149.1	234	DNA-binding response regulator
chr	NC_012034.1	1825869	1827260	+	31773108	-	ATHE_RS08805	WP_015908150.1	463	phosphoglucomutase/phosphomannomutase family protein
chr	NC_012034.1	1827609	1828790	+	31773109	-	ATHE_RS08810	WP_015908151.1	393	MFS transporter
chr	NC_012034.1	1828941	1830368	-	31773110	-	ATHE_RS08815	WP_015908152.1	475	aminopeptidase
chr	NC_012034.1	1830585	1831799	+	31773111	-	ATHE_RS08820	WP_015908153.1	404	divalent metal cation transporter
chr	NC_012034.1	1831860	1832060	-	31773112	-	ATHE_RS08825	WP_013290141.1	66	MULTISPECIES: hypothetical protein
chr	NC_012034.1	1832079	1833686	-	31773113	-	ATHE_RS08830	WP_015908154.1	535	B12-binding domain-containing radical SAM protein
chr	NC_012034.1	1833817	1834293	-	31773114	-	ATHE_RS08835	WP_041727164.1	158	MULTISPECIES: hypothetical protein
chr	NC_012034.1	1834311	1834535	-	31773115	-	ATHE_RS08840	WP_013432999.1	74	MULTISPECIES: sira-like domain-containing protein
chr	NC_012034.1	1834720	1834977	-	31773116	-	ATHE_RS08845	WP_013429960.1	85	MULTISPECIES: transcriptional regulator
chr	NC_012034.1	1834989	1835192	-	31773117	-	ATHE_RS08850	WP_015908155.1	67	4Fe-4S ferredoxin
chr	NC_012034.1	1835398	1836510	+	31773118	-	ATHE_RS08855	WP_015908156.1	370	serine protease
chr	NC_012034.1	1836541	1838406	+	31773119	-	ATHE_RS08860	WP_015908157.1	621	hypothetical protein
chr	NC_012034.1	1838491	1839606	-	31773120	-	ATHE_RS08865	WP_015908158.1	371	class I SAM-dependent RNA methyltransferase
chr	NC_012034.1	1839603	1839914	-	31773121	-	ATHE_RS08870	WP_015908159.1	103	TrpR-like protein YerC/YecD
chr	NC_012034.1	1840017	1840913	-	31773122	-	ATHE_RS08875	WP_015908160.1	298	sporulation protein YtxC
chr	NC_012034.1	1841002	1841754	-	31773123	-	ATHE_RS08880	WP_015908161.1	250	hypothetical protein
chr	NC_012034.1	1841751	1842302	-	31773124	-	ATHE_RS08885	WP_015908162.1	183	ECF transporter S component
chr	NC_012034.1	1842446	1843996	-	31773125	-	ATHE_RS08890	WP_015908163.1	516	HAMP domain-containing protein
chr	NC_012034.1	1844035	1844517	-	31773126	-	ATHE_RS08895	WP_015908164.1	160	purine-binding chemotaxis protein CheW
chr	NC_012034.1	1844527	1846428	-	31773127	-	ATHE_RS08900	WP_015908165.1	633	chemotaxis protein CheA
chr	NC_012034.1	1846449	1846802	-	31773128	-	ATHE_RS08905	WP_015908166.1	117	response regulator
chr	NC_012034.1	1846940	1847758	-	31773129	-	ATHE_RS08910	WP_015908167.1	272	purine-nucleoside phosphorylase
chr	NC_012034.1	1847776	1848948	-	31773130	-	ATHE_RS08915	WP_015908168.1	390	phosphopentomutase
chr	NC_012034.1	1848990	1849652	-	31773131	deoC	ATHE_RS08920	WP_041727165.1	220	deoxyribose-phosphate aldolase
chr	NC_012034.1	1849673	1850998	-	31773132	deoA	ATHE_RS08925	WP_015908170.1	441	pyrimidine-nucleoside phosphorylase
chr	NC_012034.1	1851018	1851188	-	31773133	-	ATHE_RS08930	WP_041727166.1	56	DUF1427 family protein
chr	NC_012034.1	1851232	1851639	-	31773134	-	ATHE_RS08935	WP_015908172.1	135	cytidine deaminase
chr	NC_012034.1	1851643	1852374	-	31773135	-	ATHE_RS08940	WP_041727395.1	243	GntR family transcriptional regulator
chr	NC_012034.1	1852397	1853326	-	31773136	-	ATHE_RS08945	WP_015908174.1	309	ABC transporter permease
chr	NC_012034.1	1853328	1854401	-	31773137	-	ATHE_RS08950	WP_015908175.1	357	ABC transporter permease
chr	NC_012034.1	1854408	1855919	-	31773138	-	ATHE_RS08955	WP_015908176.1	503	ABC transporter ATP-binding protein
chr	NC_012034.1	1855938	1856672	-	31773139	mtnP	ATHE_RS08960	WP_015908177.1	244	S-methyl-5\'-thioadenosine phosphorylase
chr	NC_012034.1	1856777	1857799	-	31773140	-	ATHE_RS08965	WP_015908178.1	340	BMP family ABC transporter substrate-binding protein
chr	NC_012034.1	1857980	1858693	-	31773141	-	ATHE_RS08970	WP_015908179.1	237	glutamine amidotransferase
chr	NC_012034.1	1858712	1860052	-	31773142	-	ATHE_RS08975	WP_015908180.1	446	Mur ligase family protein
chr	NC_012034.1	1860146	1861021	-	31773143	xerD	ATHE_RS08980	WP_013429933.1	291	MULTISPECIES: site-specific tyrosine recombinase XerD
chr	NC_012034.1	1861077	1861640	-	31773144	-	ATHE_RS08985	WP_015908181.1	187	hypothetical protein
chr	NC_012034.1	1861693	1862019	-	31773145	-	ATHE_RS08990	WP_015908182.1	108	hypothetical protein
chr	NC_012034.1	1862016	1863149	-	31773146	-	ATHE_RS08995	WP_015908183.1	377	stage II sporulation protein P
chr	NC_012034.1	1863250	1864233	-	31773147	-	ATHE_RS09000	WP_015908184.1	327	GPR endopeptidase
chr	NC_012034.1	1864374	1864547	-	31773148	-	ATHE_RS09005	WP_013429928.1	57	MULTISPECIES: small, acid-soluble spore protein, alpha/beta type
chr	NC_012034.1	1864625	1866025	-	31773149	ypeB	ATHE_RS09010	WP_015908185.1	466	germination protein YpeB
chr	NC_012034.1	1866055	1866612	-	31773150	-	ATHE_RS09015	WP_013429926.1	185	MULTISPECIES: cell wall hydrolase
chr	NC_012034.1	1866729	1867841	+	31773151	-	ATHE_RS09020	WP_015908186.1	370	glycosyltransferase
chr	NC_012034.1	1867865	1868773	-	31773152	-	ATHE_RS09025	WP_041727398.1	302	M23 family peptidase
chr	NC_012034.1	1868932	1869204	+	31773153	-	ATHE_RS09030	WP_013429923.1	90	MULTISPECIES: hypothetical protein
chr	NC_012034.1	1869248	1870519	-	31773154	-	ATHE_RS09035	WP_015908188.1	423	PDZ domain-containing protein
chr	NC_012034.1	1870537	1871730	-	31773155	-	ATHE_RS09040	WP_015908189.1	397	S41 family peptidase
chr	NC_012034.1	1871746	1872885	-	31773156	-	ATHE_RS09045	WP_015908190.1	379	peptidase M23
chr	NC_012034.1	1872930	1873814	-	31773157	-	ATHE_RS09050	WP_015908191.1	294	ABC transporter permease
chr	NC_012034.1	1873771	1874490	-	31773158	ftsE	ATHE_RS09055	WP_015908192.1	239	cell division ATP-binding protein FtsE
