Tag	1094508.3	203119.11	31899.1	394503.7
TAG17303	-	-	-	fig|394503.7.peg.1673
TAG17304	-	-	-	fig|394503.7.peg.1676
TAG17305	-	-	-	fig|394503.7.peg.1677
TAG17306	-	-	-	fig|394503.7.peg.1678
TAG17307	-	-	-	fig|394503.7.peg.1679
TAG17308	-	-	-	fig|394503.7.peg.1681
TAG17309	-	-	-	fig|394503.7.peg.1682
TAG17310	-	-	-	fig|394503.7.peg.1683
TAG17311	-	-	-	fig|394503.7.peg.1685
TAG17312	-	-	-	fig|394503.7.peg.1686
TAG17313	-	fig|203119.11.peg.2231	-	fig|394503.7.peg.168
TAG17314	-	-	-	fig|394503.7.peg.1690
TAG17315	-	-	-	fig|394503.7.peg.1694
TAG17316	-	-	-	fig|394503.7.peg.1695
TAG17317	-	-	-	fig|394503.7.peg.1696
TAG17318	-	-	-	fig|394503.7.peg.16
TAG17319	-	-	-	fig|394503.7.peg.17
TAG17320	-	-	-	fig|394503.7.peg.1700
TAG17321	-	-	-	fig|394503.7.peg.1701
TAG17322	-	-	-	fig|394503.7.peg.1702
TAG17323	-	fig|203119.11.peg.1513	-	fig|394503.7.peg.1703
TAG17324	-	-	-	fig|394503.7.peg.1705
TAG17325	-	-	-	fig|394503.7.peg.1707
TAG17326	-	-	-	fig|394503.7.peg.1708
TAG17327	-	-	-	fig|394503.7.peg.1713
TAG17328	-	-	-	fig|394503.7.peg.1714
TAG17329	-	-	-	fig|394503.7.peg.1715
TAG17330	-	-	-	fig|394503.7.peg.1716
TAG17331	-	-	-	fig|394503.7.peg.1717
TAG17332	-	-	-	fig|394503.7.peg.1718
TAG17333	-	-	-	fig|394503.7.peg.1719
TAG17334	-	-	-	fig|394503.7.peg.1720
TAG17335	-	-	fig|31899.10.peg.2636|SAMN05216182_2397	fig|394503.7.peg.1721
TAG17336	-	-	-	fig|394503.7.peg.1723
TAG17337	fig|1094508.3.peg.144	"fig|203119.11.peg.1517,fig|203119.11.peg.1600"	"fig|31899.10.peg.2965|SAMN05216182_2707,fig|31899.10.peg.611|SAMN05216182_0468"	"fig|394503.7.peg.1210,fig|394503.7.peg.1724,fig|394503.7.peg.2693"
TAG17338	-	-	-	fig|394503.7.peg.1725
TAG17339	-	-	-	fig|394503.7.peg.1726
TAG17340	-	-	-	fig|394503.7.peg.1727
TAG17341	-	-	-	fig|394503.7.peg.1728
TAG17342	"fig|1094508.3.peg.2183,fig|1094508.3.peg.526"	"fig|203119.11.peg.2954,fig|203119.11.peg.38"	fig|31899.10.peg.1656|SAMN05216182_1449	"fig|394503.7.peg.1401,fig|394503.7.peg.1465,fig|394503.7.peg.1729"
TAG17343	-	-	-	fig|394503.7.peg.1730
TAG17344	-	-	-	fig|394503.7.peg.1736
TAG17345	-	-	-	fig|394503.7.peg.1737
TAG17346	-	-	-	fig|394503.7.peg.1740
TAG17347	-	-	-	fig|394503.7.peg.1742
TAG17348	-	fig|203119.11.peg.814	-	fig|394503.7.peg.1743
TAG17349	-	-	-	fig|394503.7.peg.1751
TAG17350	-	-	-	fig|394503.7.peg.1752
TAG17351	-	-	-	fig|394503.7.peg.1762
TAG17352	-	-	-	fig|394503.7.peg.1764
TAG17353	-	-	-	fig|394503.7.peg.1769
TAG17354	-	-	-	fig|394503.7.peg.176
TAG17355	-	-	-	fig|394503.7.peg.1770
TAG17356	-	-	-	fig|394503.7.peg.1772
TAG17357	-	-	-	fig|394503.7.peg.1792
TAG17358	-	-	-	fig|394503.7.peg.1794
TAG17359	-	-	-	fig|394503.7.peg.1797
TAG17360	fig|1094508.3.peg.1920	fig|203119.11.peg.722	fig|31899.10.peg.1252|SAMN05216182_1064	fig|394503.7.peg.1799
TAG17361	-	-	-	fig|394503.7.peg.179
TAG17362	-	-	-	fig|394503.7.peg.1810
TAG17363	-	fig|203119.11.peg.632	-	fig|394503.7.peg.1814
TAG17364	-	-	-	fig|394503.7.peg.1815
TAG17365	-	-	-	fig|394503.7.peg.1818
TAG17366	-	-	-	fig|394503.7.peg.181
TAG17367	-	-	-	fig|394503.7.peg.182
TAG17368	-	-	-	fig|394503.7.peg.1821
TAG17369	-	-	-	fig|394503.7.peg.1822
TAG17370	-	-	-	fig|394503.7.peg.1828
TAG17371	-	-	-	fig|394503.7.peg.1833
TAG17372	-	-	-	fig|394503.7.peg.1834
TAG17373	fig|1094508.3.peg.23	fig|203119.11.peg.948	fig|31899.10.peg.2503|SAMN05216182_2285	fig|394503.7.peg.1838
TAG17374	-	fig|203119.11.peg.1393	-	fig|394503.7.peg.1845
TAG17375	-	-	-	fig|394503.7.peg.1852
TAG17376	-	-	-	fig|394503.7.peg.1853
TAG17377	fig|1094508.3.peg.2513	fig|203119.11.peg.943	fig|31899.10.peg.1165|SAMN05216182_0977	fig|394503.7.peg.1855
TAG17378	-	-	-	fig|394503.7.peg.1856
TAG17379	-	-	-	fig|394503.7.peg.1857
TAG17380	-	-	-	fig|394503.7.peg.1858
TAG17381	-	-	-	fig|394503.7.peg.1859
TAG17382	-	-	-	fig|394503.7.peg.1860
TAG17383	-	-	-	fig|394503.7.peg.1861
TAG17384	-	-	-	fig|394503.7.peg.1862
TAG17385	-	-	-	fig|394503.7.peg.1863
TAG17386	-	-	-	fig|394503.7.peg.1864
TAG17387	-	-	-	fig|394503.7.peg.1865
TAG17388	-	-	-	fig|394503.7.peg.1866
TAG17389	-	-	-	fig|394503.7.peg.1868
TAG17390	-	-	-	fig|394503.7.peg.1869
TAG17391	-	-	-	fig|394503.7.peg.1870
TAG17392	-	fig|203119.11.peg.2864	-	fig|394503.7.peg.1871
TAG17393	-	-	-	fig|394503.7.peg.1873
TAG17394	-	-	-	fig|394503.7.peg.1874
TAG17395	-	-	-	fig|394503.7.peg.1875
TAG17396	-	-	-	fig|394503.7.peg.1876
TAG17397	-	-	-	fig|394503.7.peg.1877
TAG17398	-	-	-	fig|394503.7.peg.1878
TAG17399	-	-	-	fig|394503.7.peg.1879
TAG17400	-	-	-	fig|394503.7.peg.1880
TAG17401	-	-	-	fig|394503.7.peg.1881
TAG17402	-	-	-	fig|394503.7.peg.1882
TAG17403	-	-	-	fig|394503.7.peg.1883
TAG17404	-	-	-	fig|394503.7.peg.1884
TAG17405	-	-	-	fig|394503.7.peg.1885
TAG17406	-	-	-	fig|394503.7.peg.1886
TAG17407	-	-	-	fig|394503.7.peg.1887
TAG17408	-	-	-	fig|394503.7.peg.1888
TAG17409	-	-	-	fig|394503.7.peg.1889
TAG17410	-	fig|203119.11.peg.541	-	fig|394503.7.peg.1890
TAG17411	-	-	-	fig|394503.7.peg.1891
TAG17412	-	-	-	fig|394503.7.peg.1892
TAG17413	-	-	-	fig|394503.7.peg.1893
TAG17414	-	-	-	fig|394503.7.peg.1894
TAG17415	-	-	-	fig|394503.7.peg.1895
TAG17416	-	-	-	fig|394503.7.peg.1896
TAG17417	-	-	-	fig|394503.7.peg.1897
TAG17418	-	-	-	fig|394503.7.peg.1898
TAG17419	-	-	-	fig|394503.7.peg.1899
TAG17420	-	-	-	fig|394503.7.peg.18
TAG17421	-	-	-	fig|394503.7.peg.1900
TAG17422	-	-	-	fig|394503.7.peg.1901
TAG17423	-	fig|203119.11.peg.2617	-	fig|394503.7.peg.1902
TAG17424	-	-	-	fig|394503.7.peg.1903
TAG17425	-	-	-	fig|394503.7.peg.1905
TAG17426	-	-	-	fig|394503.7.peg.190
TAG17427	-	-	-	fig|394503.7.peg.1911
TAG17428	-	-	-	fig|394503.7.peg.1912
TAG17429	-	fig|203119.11.peg.1104	-	fig|394503.7.peg.1916
TAG17430	-	-	fig|31899.10.peg.735|SAMN05216182_0578	fig|394503.7.peg.1917
TAG17431	-	-	-	fig|394503.7.peg.191
TAG17432	-	-	-	fig|394503.7.peg.192
TAG17433	-	-	-	fig|394503.7.peg.1924
TAG17434	-	-	-	fig|394503.7.peg.1930
TAG17435	-	fig|203119.11.peg.900	-	fig|394503.7.peg.1932
TAG17436	-	-	-	fig|394503.7.peg.1939
TAG17437	"fig|1094508.3.peg.2380,fig|1094508.3.peg.441,fig|1094508.3.peg.508,fig|1094508.3.peg.746"	"fig|203119.11.peg.1357,fig|203119.11.peg.2675"	fig|31899.10.peg.1946|SAMN05216182_1732	"fig|394503.7.peg.1945,fig|394503.7.peg.3071"
TAG17438	-	-	-	fig|394503.7.peg.1948
TAG17439	fig|1094508.3.peg.1942	fig|203119.11.peg.854	fig|31899.10.peg.1825|SAMN05216182_1615	fig|394503.7.peg.1949
TAG17440	-	-	-	fig|394503.7.peg.195
TAG17441	-	fig|203119.11.peg.883	-	fig|394503.7.peg.1966
TAG17442	-	-	-	fig|394503.7.peg.1967
TAG17443	-	-	-	fig|394503.7.peg.196
TAG17444	-	-	-	fig|394503.7.peg.1972
TAG17445	-	-	-	fig|394503.7.peg.1975
TAG17446	fig|1094508.3.peg.1965	fig|203119.11.peg.890	fig|31899.10.peg.2683|SAMN05216182_2441	fig|394503.7.peg.1977
TAG17447	-	-	-	fig|394503.7.peg.197
TAG17448	-	-	-	fig|394503.7.peg.1983
TAG17449	-	-	-	fig|394503.7.peg.1984
TAG17450	fig|1094508.3.peg.401	fig|203119.11.peg.759	fig|31899.10.peg.2222|SAMN05216182_2009	fig|394503.7.peg.1986
TAG17451	-	-	-	fig|394503.7.peg.1989
TAG17452	-	-	-	fig|394503.7.peg.198
TAG17453	-	-	-	fig|394503.7.peg.1990
TAG17454	-	-	-	fig|394503.7.peg.1992
TAG17455	-	-	fig|31899.10.peg.2272|SAMN05216182_2060	"fig|394503.7.peg.1771,fig|394503.7.peg.1993"
TAG17456	-	-	-	fig|394503.7.peg.1997
TAG17457	-	-	-	fig|394503.7.peg.1998
TAG17458	-	-	-	fig|394503.7.peg.199
TAG17459	-	-	-	fig|394503.7.peg.2000
TAG17460	"fig|1094508.3.peg.1187,fig|1094508.3.peg.2026"	"fig|203119.11.peg.1409,fig|203119.11.peg.3083"	"fig|31899.10.peg.1025|SAMN05216182_0857,fig|31899.10.peg.1973|SAMN05216182_1759"	"fig|394503.7.peg.2003,fig|394503.7.peg.396"
TAG17461	-	fig|203119.11.peg.1420	fig|31899.10.peg.2467|SAMN05216182_2250	fig|394503.7.peg.2004
TAG17462	-	-	-	fig|394503.7.peg.200
TAG17463	-	-	-	fig|394503.7.peg.2013
TAG17464	-	-	-	fig|394503.7.peg.2014
TAG17465	-	-	-	fig|394503.7.peg.2015
TAG17466	-	-	-	fig|394503.7.peg.2016
TAG17467	-	-	-	fig|394503.7.peg.2018
TAG17468	-	-	-	fig|394503.7.peg.2019
TAG17469	-	-	-	fig|394503.7.peg.201
TAG17470	-	-	-	fig|394503.7.peg.2020
TAG17471	-	-	-	fig|394503.7.peg.2023
TAG17472	-	-	-	fig|394503.7.peg.2025
TAG17473	-	fig|203119.11.peg.701	-	fig|394503.7.peg.2026
TAG17474	-	-	-	fig|394503.7.peg.2027
TAG17475	"fig|1094508.3.peg.759,fig|1094508.3.peg.960"	"fig|203119.11.peg.2188,fig|203119.11.peg.699"	"fig|31899.10.peg.2475|SAMN05216182_2258,fig|31899.10.peg.370|SAMN05216182_0244"	"fig|394503.7.peg.2028,fig|394503.7.peg.3094,fig|394503.7.peg.538,fig|394503.7.peg.678"
TAG17476	-	-	-	fig|394503.7.peg.2029
TAG17477	fig|1094508.3.peg.626	-	fig|31899.10.peg.2259|SAMN05216182_2047	fig|394503.7.peg.202
TAG17478	-	-	-	fig|394503.7.peg.2030
TAG17479	-	-	-	fig|394503.7.peg.2032
TAG17480	-	-	-	fig|394503.7.peg.2033
TAG17481	-	-	-	fig|394503.7.peg.2035
TAG17482	-	-	-	fig|394503.7.peg.2039
TAG17483	-	-	-	fig|394503.7.peg.2041
TAG17484	-	-	-	fig|394503.7.peg.2042
TAG17485	fig|1094508.3.peg.2275	-	-	fig|394503.7.peg.2048
TAG17486	fig|1094508.3.peg.1461	fig|203119.11.peg.628	fig|31899.10.peg.786|SAMN05216182_0628	fig|394503.7.peg.2049
TAG17487	-	-	-	fig|394503.7.peg.204
TAG17488	-	-	-	fig|394503.7.peg.2051
TAG17489	-	-	-	fig|394503.7.peg.2052
TAG17490	-	-	-	fig|394503.7.peg.2054
TAG17491	-	-	-	fig|394503.7.peg.2057
TAG17492	-	-	-	fig|394503.7.peg.2058
TAG17493	-	-	-	fig|394503.7.peg.205
TAG17494	fig|1094508.3.peg.579	fig|203119.11.peg.114	fig|31899.10.peg.994|SAMN05216182_0826	fig|394503.7.peg.2061
TAG17495	-	-	-	fig|394503.7.peg.2066
TAG17496	-	-	-	fig|394503.7.peg.2067
TAG17497	-	-	-	fig|394503.7.peg.2068
TAG17498	-	-	-	fig|394503.7.peg.2070
TAG17499	-	-	-	fig|394503.7.peg.2071
TAG17500	-	-	-	fig|394503.7.peg.2072
TAG17501	-	-	-	fig|394503.7.peg.2073
TAG17502	-	-	-	fig|394503.7.peg.2074
TAG17503	-	-	-	fig|394503.7.peg.2075
TAG17504	-	-	-	fig|394503.7.peg.2076
TAG17505	-	-	-	fig|394503.7.peg.2079
TAG17506	-	-	-	fig|394503.7.peg.208
TAG17507	fig|1094508.3.peg.1822	fig|203119.11.peg.510	fig|31899.10.peg.2710|SAMN05216182_2468	fig|394503.7.peg.2089
TAG17508	-	-	-	fig|394503.7.peg.2092
TAG17509	-	-	-	fig|394503.7.peg.2096
TAG17510	-	fig|203119.11.peg.500	fig|31899.10.peg.2720|SAMN05216182_2478	fig|394503.7.peg.2099
TAG17511	-	-	-	fig|394503.7.peg.2101
TAG17512	-	-	-	fig|394503.7.peg.2102
TAG17513	-	fig|203119.11.peg.496	-	fig|394503.7.peg.2103
TAG17514	-	-	-	fig|394503.7.peg.2105
TAG17515	-	-	-	fig|394503.7.peg.2106
TAG17516	-	-	-	fig|394503.7.peg.2107
TAG17517	-	-	-	fig|394503.7.peg.212
TAG17518	fig|1094508.3.peg.1597	fig|203119.11.peg.470	fig|31899.10.peg.1242|SAMN05216182_1054	fig|394503.7.peg.2121
TAG17519	-	-	-	fig|394503.7.peg.2124
TAG17520	-	fig|203119.11.peg.466	-	fig|394503.7.peg.2125
TAG17521	-	-	-	fig|394503.7.peg.2129
TAG17522	-	-	-	fig|394503.7.peg.2133
TAG17523	-	fig|203119.11.peg.1023	-	fig|394503.7.peg.2135
TAG17524	-	-	-	fig|394503.7.peg.214
TAG17525	-	-	-	fig|394503.7.peg.2145
TAG17526	-	-	-	fig|394503.7.peg.2146
TAG17527	fig|1094508.3.peg.631	-	-	fig|394503.7.peg.2147
TAG17528	-	-	-	fig|394503.7.peg.2148
TAG17529	-	-	-	fig|394503.7.peg.2149
TAG17530	-	-	-	fig|394503.7.peg.2158
TAG17531	-	-	-	fig|394503.7.peg.2166
TAG17532	-	-	-	fig|394503.7.peg.216
TAG17533	-	-	-	fig|394503.7.peg.2170
TAG17534	-	-	-	fig|394503.7.peg.2179
TAG17535	-	-	-	fig|394503.7.peg.217
TAG17536	-	-	-	fig|394503.7.peg.2180
TAG17537	-	fig|203119.11.peg.1482	-	fig|394503.7.peg.2181
TAG17538	-	-	-	fig|394503.7.peg.2182
TAG17539	-	-	-	fig|394503.7.peg.2183
TAG17540	-	-	-	fig|394503.7.peg.2187
TAG17541	-	-	-	fig|394503.7.peg.218
TAG17542	-	-	-	fig|394503.7.peg.219
TAG17543	-	-	-	fig|394503.7.peg.2192
TAG17544	-	-	-	fig|394503.7.peg.2197
TAG17545	-	-	-	fig|394503.7.peg.21
TAG17546	-	-	-	fig|394503.7.peg.2200
TAG17547	-	-	-	fig|394503.7.peg.2201
TAG17548	-	-	-	fig|394503.7.peg.2203
TAG17549	-	-	-	fig|394503.7.peg.2204
TAG17550	-	-	-	fig|394503.7.peg.2205
TAG17551	-	-	-	fig|394503.7.peg.2206
TAG17552	-	-	-	fig|394503.7.peg.2207
TAG17553	-	-	-	fig|394503.7.peg.2208
TAG17554	-	fig|203119.11.peg.3046	-	fig|394503.7.peg.2209
TAG17555	-	-	-	fig|394503.7.peg.220
TAG17556	-	-	-	fig|394503.7.peg.2210
TAG17557	-	-	-	fig|394503.7.peg.2211
TAG17558	-	-	-	fig|394503.7.peg.2212
TAG17559	-	-	-	fig|394503.7.peg.2213
TAG17560	-	-	-	fig|394503.7.peg.2214
TAG17561	-	-	-	fig|394503.7.peg.2215
TAG17562	-	-	-	fig|394503.7.peg.2216
TAG17563	-	-	-	fig|394503.7.peg.2217
TAG17564	fig|1094508.3.peg.247	-	-	fig|394503.7.peg.2219
TAG17565	-	-	-	fig|394503.7.peg.2221
TAG17566	-	-	-	fig|394503.7.peg.2223
TAG17567	-	-	-	fig|394503.7.peg.2225
TAG17568	-	-	-	fig|394503.7.peg.2226
TAG17569	-	fig|203119.11.peg.3376	-	fig|394503.7.peg.2230
TAG17570	fig|1094508.3.peg.635	fig|203119.11.peg.3375	fig|31899.10.peg.1707|SAMN05216182_1497	fig|394503.7.peg.2231
TAG17571	-	-	-	fig|394503.7.peg.2233
TAG17572	-	-	-	fig|394503.7.peg.2234
TAG17573	-	-	-	fig|394503.7.peg.2235
TAG17574	-	-	-	fig|394503.7.peg.2239
TAG17575	-	-	-	fig|394503.7.peg.2240
TAG17576	-	-	-	fig|394503.7.peg.2249
TAG17577	-	-	-	fig|394503.7.peg.2250
TAG17578	-	-	-	fig|394503.7.peg.2252
TAG17579	-	-	-	fig|394503.7.peg.2253
TAG17580	-	-	-	fig|394503.7.peg.2254
TAG17581	-	-	-	fig|394503.7.peg.2255
TAG17582	-	-	-	fig|394503.7.peg.2257
TAG17583	-	-	-	fig|394503.7.peg.2258
TAG17584	-	-	-	fig|394503.7.peg.2259
TAG17585	-	-	-	fig|394503.7.peg.2260
TAG17586	-	-	-	fig|394503.7.peg.2261
TAG17587	-	-	-	fig|394503.7.peg.2262
TAG17588	-	-	-	fig|394503.7.peg.2263
TAG17589	-	-	-	fig|394503.7.peg.2264
TAG17590	-	fig|203119.11.peg.393	fig|31899.10.peg.2144|SAMN05216182_1924	fig|394503.7.peg.2267
TAG17591	-	-	-	fig|394503.7.peg.2273
TAG17592	-	-	-	fig|394503.7.peg.2275
TAG17593	-	-	-	fig|394503.7.peg.2277
TAG17594	-	-	-	fig|394503.7.peg.2278
TAG17595	-	-	-	fig|394503.7.peg.2280
TAG17596	-	-	-	fig|394503.7.peg.2281
TAG17597	-	-	-	fig|394503.7.peg.2285
TAG17598	-	-	-	fig|394503.7.peg.2288
TAG17599	-	-	-	fig|394503.7.peg.2290
TAG17600	-	-	-	fig|394503.7.peg.2291
TAG17601	-	-	-	fig|394503.7.peg.2292
TAG17602	-	-	-	fig|394503.7.peg.2293
TAG17603	-	-	-	fig|394503.7.peg.2294
TAG17604	-	-	-	fig|394503.7.peg.2295
TAG17605	-	-	-	fig|394503.7.peg.2296
TAG17606	-	-	-	fig|394503.7.peg.2297
TAG17607	-	-	-	fig|394503.7.peg.229
TAG17608	-	-	-	fig|394503.7.peg.2308
TAG17609	-	-	-	fig|394503.7.peg.230
TAG17610	-	-	-	fig|394503.7.peg.231
TAG17611	fig|1094508.3.peg.2057	fig|203119.11.peg.157	fig|31899.10.peg.2659|SAMN05216182_2419	fig|394503.7.peg.2311
TAG17612	-	-	-	fig|394503.7.peg.2312
TAG17613	-	-	-	fig|394503.7.peg.2319
TAG17614	-	-	-	fig|394503.7.peg.2320
TAG17615	-	-	-	fig|394503.7.peg.2321
TAG17616	-	-	-	fig|394503.7.peg.2323
TAG17617	-	-	-	fig|394503.7.peg.2324
TAG17618	-	-	-	fig|394503.7.peg.2327
TAG17619	-	-	-	fig|394503.7.peg.2328
TAG17620	-	-	-	fig|394503.7.peg.2329
TAG17621	-	-	-	fig|394503.7.peg.232
TAG17622	-	-	-	fig|394503.7.peg.2330
TAG17623	-	-	-	fig|394503.7.peg.2332
TAG17624	-	-	-	fig|394503.7.peg.2333
TAG17625	-	-	-	fig|394503.7.peg.2334
TAG17626	-	-	-	fig|394503.7.peg.2335
TAG17627	-	-	-	fig|394503.7.peg.2336
TAG17628	-	-	-	fig|394503.7.peg.2337
TAG17629	-	-	-	fig|394503.7.peg.2338
TAG17630	-	-	-	fig|394503.7.peg.233
TAG17631	-	-	-	fig|394503.7.peg.2340
TAG17632	-	-	-	fig|394503.7.peg.2342
TAG17633	-	-	-	fig|394503.7.peg.234
TAG17634	-	-	-	fig|394503.7.peg.2351
TAG17635	-	-	-	fig|394503.7.peg.2362
TAG17636	-	-	-	fig|394503.7.peg.2365
TAG17637	-	-	-	fig|394503.7.peg.2366
TAG17638	-	-	-	fig|394503.7.peg.2367
TAG17639	-	-	-	fig|394503.7.peg.2368
TAG17640	-	-	-	fig|394503.7.peg.2372
TAG17641	-	-	-	fig|394503.7.peg.2376
TAG17642	-	-	-	fig|394503.7.peg.2378
TAG17643	-	-	-	fig|394503.7.peg.2379
TAG17644	-	-	-	fig|394503.7.peg.237
TAG17645	-	-	-	fig|394503.7.peg.2380
TAG17646	-	-	-	fig|394503.7.peg.2382
TAG17647	-	-	-	fig|394503.7.peg.2383
TAG17648	-	fig|203119.11.peg.853	fig|31899.10.peg.2282|SAMN05216182_2070	fig|394503.7.peg.2387
TAG17649	-	-	-	fig|394503.7.peg.2388
TAG17650	-	-	-	fig|394503.7.peg.2389
TAG17651	-	-	-	fig|394503.7.peg.238
TAG17652	-	-	-	fig|394503.7.peg.2390
TAG17653	-	-	-	fig|394503.7.peg.2392
TAG17654	-	-	-	fig|394503.7.peg.2393
TAG17655	-	-	-	fig|394503.7.peg.2395
TAG17656	-	-	-	fig|394503.7.peg.2396
TAG17657	-	-	-	fig|394503.7.peg.2397
TAG17658	-	-	-	fig|394503.7.peg.2398
TAG17659	-	-	-	fig|394503.7.peg.2399
TAG17660	-	-	-	fig|394503.7.peg.239
TAG17661	fig|1094508.3.peg.754	fig|203119.11.peg.2556	fig|31899.10.peg.2984|SAMN05216182_2726	fig|394503.7.peg.23
TAG17662	-	-	-	fig|394503.7.peg.2400
TAG17663	-	-	-	fig|394503.7.peg.2401
TAG17664	-	-	-	fig|394503.7.peg.2402
TAG17665	-	-	-	fig|394503.7.peg.2403
TAG17666	-	-	-	fig|394503.7.peg.2404
TAG17667	-	-	-	fig|394503.7.peg.2406
TAG17668	-	-	-	fig|394503.7.peg.2407
TAG17669	-	-	-	fig|394503.7.peg.2409
TAG17670	-	-	-	fig|394503.7.peg.240
TAG17671	-	-	-	fig|394503.7.peg.2410
TAG17672	-	-	-	fig|394503.7.peg.2411
TAG17673	-	-	-	fig|394503.7.peg.2413
TAG17674	-	-	-	fig|394503.7.peg.2414
TAG17675	-	-	-	fig|394503.7.peg.2416
TAG17676	-	-	-	fig|394503.7.peg.2417
TAG17677	-	-	-	fig|394503.7.peg.2418
TAG17678	-	-	-	fig|394503.7.peg.2419
TAG17679	-	-	-	fig|394503.7.peg.2420
TAG17680	-	-	-	fig|394503.7.peg.2422
TAG17681	-	-	-	fig|394503.7.peg.2423
TAG17682	-	-	-	fig|394503.7.peg.2424
TAG17683	-	-	-	fig|394503.7.peg.2425
TAG17684	-	-	-	fig|394503.7.peg.2429
TAG17685	-	-	-	fig|394503.7.peg.242
TAG17686	-	-	-	fig|394503.7.peg.2430
TAG17687	-	-	-	fig|394503.7.peg.2431
TAG17688	-	-	-	fig|394503.7.peg.2432
TAG17689	-	-	-	fig|394503.7.peg.2433
TAG17690	-	-	-	fig|394503.7.peg.2434
TAG17691	-	-	-	fig|394503.7.peg.2435
TAG17692	-	-	-	fig|394503.7.peg.2436
TAG17693	-	-	-	fig|394503.7.peg.2437
TAG17694	-	-	-	fig|394503.7.peg.2438
TAG17695	-	-	-	fig|394503.7.peg.2439
TAG17696	-	-	-	fig|394503.7.peg.243
TAG17697	-	-	-	fig|394503.7.peg.2440
TAG17698	-	-	-	fig|394503.7.peg.2441
TAG17699	-	-	-	fig|394503.7.peg.2442
TAG17700	-	-	-	fig|394503.7.peg.2443
TAG17701	-	-	-	fig|394503.7.peg.2444
TAG17702	-	-	-	fig|394503.7.peg.2445
TAG17703	-	-	-	fig|394503.7.peg.2446
TAG17704	-	-	-	fig|394503.7.peg.2447
TAG17705	-	-	-	fig|394503.7.peg.2448
TAG17706	-	-	-	fig|394503.7.peg.2449
TAG17707	-	-	-	fig|394503.7.peg.2450
TAG17708	-	-	-	fig|394503.7.peg.2451
TAG17709	-	-	-	fig|394503.7.peg.2452
TAG17710	-	-	-	fig|394503.7.peg.2453
TAG17711	-	-	-	fig|394503.7.peg.2454
TAG17712	-	-	-	fig|394503.7.peg.2455
TAG17713	-	-	-	fig|394503.7.peg.2456
TAG17714	-	-	-	fig|394503.7.peg.2457
TAG17715	-	-	-	fig|394503.7.peg.2458
TAG17716	fig|1094508.3.peg.711	-	-	fig|394503.7.peg.2459
TAG17717	-	-	-	fig|394503.7.peg.245
TAG17718	-	-	-	fig|394503.7.peg.2460
TAG17719	-	-	-	fig|394503.7.peg.2461
TAG17720	-	-	-	fig|394503.7.peg.2462
TAG17721	-	-	-	fig|394503.7.peg.2463
TAG17722	-	-	-	fig|394503.7.peg.2464
TAG17723	-	-	-	fig|394503.7.peg.2465
TAG17724	-	-	-	fig|394503.7.peg.2466
TAG17725	-	-	-	fig|394503.7.peg.2467
TAG17726	-	-	-	fig|394503.7.peg.2468
TAG17727	-	-	-	fig|394503.7.peg.2469
TAG17728	-	-	-	fig|394503.7.peg.2470
TAG17729	-	-	-	fig|394503.7.peg.2471
TAG17730	-	-	-	fig|394503.7.peg.2472
TAG17731	-	-	-	fig|394503.7.peg.2473
TAG17732	-	-	-	fig|394503.7.peg.2474
TAG17733	-	-	-	fig|394503.7.peg.2475
TAG17734	-	"fig|203119.11.peg.56,fig|203119.11.peg.57"	-	fig|394503.7.peg.2477
TAG17735	-	-	-	fig|394503.7.peg.2478
TAG17736	-	-	-	fig|394503.7.peg.2479
TAG17737	-	-	-	fig|394503.7.peg.2480
TAG17738	-	-	-	fig|394503.7.peg.2481
TAG17739	-	-	-	fig|394503.7.peg.2482
TAG17740	-	-	-	fig|394503.7.peg.2483
TAG17741	-	-	-	fig|394503.7.peg.2486
TAG17742	-	-	-	fig|394503.7.peg.248
TAG17743	-	-	-	fig|394503.7.peg.2493
TAG17744	-	-	-	fig|394503.7.peg.2500
TAG17745	fig|1094508.3.peg.79	fig|203119.11.peg.3296	fig|31899.10.peg.2274|SAMN05216182_2062	fig|394503.7.peg.2504
TAG17746	-	-	-	fig|394503.7.peg.251
TAG17747	-	-	-	fig|394503.7.peg.2510
TAG17748	fig|1094508.3.peg.2594	fig|203119.11.peg.1083	fig|31899.10.peg.1220|SAMN05216182_1033	fig|394503.7.peg.2512
TAG17749	-	-	-	fig|394503.7.peg.2514
TAG17750	-	-	-	fig|394503.7.peg.2515
TAG17751	-	-	-	fig|394503.7.peg.2516
TAG17752	-	-	-	fig|394503.7.peg.2517
TAG17753	-	-	-	fig|394503.7.peg.2519
TAG17754	-	-	-	fig|394503.7.peg.252
TAG17755	-	-	-	fig|394503.7.peg.2520
TAG17756	-	-	-	fig|394503.7.peg.2521
TAG17757	-	-	-	fig|394503.7.peg.2522
TAG17758	-	-	-	fig|394503.7.peg.2523
TAG17759	-	-	-	fig|394503.7.peg.2525
TAG17760	fig|1094508.3.peg.2036	"fig|203119.11.peg.1278,fig|203119.11.peg.1496"	"fig|31899.10.peg.2200|SAMN05216182_1982,fig|31899.10.peg.411|SAMN05216182_0282"	"fig|394503.7.peg.2526,fig|394503.7.peg.3298"
TAG17761	-	-	-	fig|394503.7.peg.2529
TAG17762	-	-	-	fig|394503.7.peg.2532
TAG17763	fig|1094508.3.peg.1287	-	-	fig|394503.7.peg.2534
TAG17764	-	-	-	fig|394503.7.peg.2536
