rxn_id	in_Cbes_model_through_keggPsammoate	Cbes_gene_kegg	in_Cnes_model_through_CcePsammotate	Cbes_genes_cce	Cce_rxn	in_Cbes_model_through_CthPssammotate	Cbes_genes_cth	Cth_rxn	in_Cbes_model_through_TsacPsammotate	Cbes_genes_tsac	Tsac_rxn	Gene_string	Count	None
R00401	True	peg.2419	True	(peg.122 or peg.2621 or peg.2766 or peg.2884 or peg.754 or peg.817 or peg.93 or peg.999) or peg.2419	ALAR	True	peg.2419	ALAR	True	peg.2419	ALAR	peg.122 or peg.999 or peg.2766 or peg.2621 or peg.2884 or peg.817 or peg.93 or peg.2419 or peg.754	peg.2419:1.0 , peg.999:0.25 , peg.93:0.25 , peg.817:0.25 , peg.754:0.25 , peg.2884:0.25 , peg.2766:0.25 , peg.2621:0.25 , peg.122:0.25	D-Alanine metabolism,Metabolic pathways
GLYt2r	False	None	False	None	None	False	None	GLYt2r	False	None	None	None	None	None
EXCH_ca2_c	False	None	False	None	None	False	None	None	False	None	EXCH_ca2_c	None	None	None
G_CELLS	False	None	False	None	G_CELLS	False	None	None	False	None	None	None	None	None
FE2abc	False	None	True	peg.2746 or peg.2058	FE2abc	False	None	None	False	None	None	peg.2746 or peg.2058	peg.2746:1.0 , peg.2058:1.0	None
TEICH45	False	None	False	None	None	False	None	TEICH45	False	None	None	None	None	None
R10159	True	peg.1086	False	None	None	False	None	None	False	None	None	peg.1086	peg.1086:1.0	None
R08237	True	peg.1082	False	None	None	False	None	None	False	None	None	peg.1082	peg.1082:1.0	Drug metabolism - other enzymes
R02282	False	None	False	-	ORNTAC	False	-	ORNTAC	False	-	ORNTAC	None	None	Arginine biosynthesis,Metabolic pathways,2-Oxocarboxylic acid metabolism,Biosynthesis of amino acids
R01830	True	peg.2605 or peg.2606 or peg.2903	False	None	None	False	None	None	False	None	None	peg.2606 or peg.2903 or peg.2605	peg.2903:1.0 , peg.2606:1.0 , peg.2605:1.0	Pentose phosphate pathway,Metabolic pathways,Biosynthesis of secondary metabolites,Microbial metabolism in diverse environments,Biosynthesis of antibiotics,Carbon metabolism,Biosynthesis of amino acids
R10153	True	peg.2842	False	None	None	False	None	None	False	None	None	peg.2842	peg.2842:1.0	None
R02328	True	peg.434	False	-	G1PTT	False	-	G1PTT	True	(peg.434 or peg.989)	G1PTT	peg.434 or peg.989	peg.434:1.0 , peg.989:0.5	Streptomycin biosynthesis,Polyketide sugar unit biosynthesis,Acarbose and validamycin biosynthesis,Biosynthesis of antibiotics
R01933	True	peg.1157	False	None	None	False	None	None	False	None	None	peg.1157	peg.1157:1.0	Tryptophan metabolism
VALt2r	False	None	False	None	None	False	None	VALt2r	False	None	None	None	None	None
R04911	True	peg.1006	False	None	None	False	None	None	False	None	None	peg.1006	peg.1006:1.0	Tryptophan metabolism
R11633	True	peg.979	False	None	None	False	None	None	False	None	None	peg.979	peg.979:1.0	Purine metabolism,Metabolic pathways
R11635	True	peg.979	False	None	None	False	None	None	False	None	None	peg.979	peg.979:1.0	Pyrimidine metabolism
R04441	True	peg.1110	True	peg.1110 or peg.1110	DHAD1	True	peg.1110	DHAD1	True	peg.1110	DHAD1	peg.1110	peg.1110:1.0	Valine, leucine and isoleucine biosynthesis,Metabolic pathways,Biosynthesis of secondary metabolites,Biosynthesis of antibiotics,2-Oxocarboxylic acid metabolism,Biosynthesis of amino acids
KAS4	False	None	False	None	None	True	peg.1641 and peg.1640 and peg.1639 and peg.1638 and peg.1637 and peg.1636 and peg.1635	KAS4	True	peg.1641	KAS4	peg.1641 or peg.1640 or peg.1636 or peg.1637 or peg.1635 or peg.1638 or peg.1639	peg.1641:1.0 , peg.1640:0.5 , peg.1639:0.5 , peg.1638:0.5 , peg.1637:0.5 , peg.1636:0.5 , peg.1635:0.5	None
R01855	True	peg.1298	False	None	None	False	None	None	False	None	None	peg.1298	peg.1298:1.0	Purine metabolism
R03896	True	peg.2652 or peg.2651	False	None	None	False	None	None	False	None	None	peg.2651 or peg.2652	peg.2652:1.0 , peg.2651:1.0	Valine, leucine and isoleucine biosynthesis,C5-Branched dibasic acid metabolism,Metabolic pathways,2-Oxocarboxylic acid metabolism,Biosynthesis of amino acids
R10339	True	peg.931	False	None	None	False	None	None	False	None	None	peg.931	peg.931:1.0	None
R04448	False	None	False	-	HETZK	False	None	None	False	None	None	None	None	Thiamine metabolism,Metabolic pathways
PRAIS	False	None	False	None	None	False	None	None	True	peg.1939	PRAIS	peg.1939	peg.1939:1.0	None
NFNab	False	None	False	None	None	False	None	None	True	peg.1085 and peg.1086	NFNab	peg.1085 or peg.1086	peg.1086:1.0 , peg.1085:1.0	None
PTRCabc	False	None	False	None	None	False	- and - and - and peg.2315	PTRCabc	True	(peg.1029 or peg.1054 or peg.125 or peg.1310 or peg.2577 or peg.2600 or peg.2629 or peg.2643 or peg.2906 or peg.2955 or peg.469 or peg.572 or peg.815 or peg.90)	PTRCabc	peg.2629 or peg.125 or peg.2315 or peg.1054 or peg.2577 or peg.2955 or peg.2600 or peg.2906 or peg.469 or peg.572 or peg.90 or peg.2643 or peg.1029 or peg.815 or peg.1310	peg.90:0.5 , peg.815:0.5 , peg.572:0.5 , peg.469:0.5 , peg.2955:0.5 , peg.2906:0.5 , peg.2643:0.5 , peg.2629:0.5 , peg.2600:0.5 , peg.2577:0.5 , peg.2315:0.5 , peg.1310:0.5 , peg.125:0.5 , peg.1054:0.5 , peg.1029:0.5	None
R05566	True	peg.2608	False	None	None	False	None	None	False	None	None	peg.2608	peg.2608:1.0	None
GCALDt	False	None	False	None	None	False	None	GCALDt	False	None	GCALDt	None	None	None
R02473	True	peg.2502	True	peg.2502	PANTS	True	peg.2502	PANTS	True	peg.2502	PANTS	peg.2502	peg.2502:1.0	beta-Alanine metabolism,Pantothenate and CoA biosynthesis,Metabolic pathways,Biosynthesis of secondary metabolites
R02472	False	None	False	None	DPR	False	None	None	False	None	None	None	None	Pantothenate and CoA biosynthesis,Metabolic pathways,Biosynthesis of secondary metabolites
R02327	True	peg.962	False	None	None	False	None	None	False	None	None	peg.962	peg.962:1.0	Pyrimidine metabolism,Metabolic pathways
R04568	True	peg.2593	True	peg.2593	3HAD140	False	None	None	False	None	None	peg.2593	peg.2593:1.0	Fatty acid biosynthesis,Metabolic pathways,Fatty acid metabolism
R01070	True	peg.2523 or peg.2972 or peg.1061	False	None	None	False	None	None	False	None	None	peg.2523 or peg.1061 or peg.2972	peg.2972:1.0 , peg.2523:1.0 , peg.1061:1.0	Glycolysis / Gluconeogenesis,Pentose phosphate pathway,Fructose and mannose metabolism,Metabolic pathways,Biosynthesis of secondary metabolites,Microbial metabolism in diverse environments,Biosynthesis of antibiotics,Carbon metabolism,Biosynthesis of amino acids
R04566	True	peg.1639	True	(peg.1152 or peg.1639 or peg.2965 or peg.611 or peg.932) or - or - or (peg.1152 or peg.1639 or peg.2965 or peg.611 or peg.932)	3OAR140	False	None	None	False	None	None	peg.611 or peg.2965 or peg.1639 or peg.932 or peg.1152	peg.1639:1.0 , peg.932:0.5 , peg.611:0.5 , peg.2965:0.5 , peg.1152:0.5	Fatty acid biosynthesis,Metabolic pathways,Fatty acid metabolism
UGT_BS	False	None	False	None	UGT_BS	False	None	None	False	None	None	None	None	None
R08657	True	peg.1400	False	None	None	False	None	None	False	None	None	peg.1400	peg.1400:1.0	None
R02372	True	peg.962	False	None	None	False	None	None	False	None	None	peg.962	peg.962:1.0	Pyrimidine metabolism,Metabolic pathways
R04560	True	peg.1937	True	peg.1937	AICART	True	peg.1937	AICART	True	peg.1937	AICART	peg.1937	peg.1937:1.0	Purine metabolism,One carbon pool by folate,Metabolic pathways,Biosynthesis of secondary metabolites,Biosynthesis of antibiotics
R05168	True	peg.481	False	None	None	False	None	None	False	None	None	peg.481	peg.481:1.0	Galactose metabolism
FACOAL130	False	None	False	None	None	False	None	None	False	None	FACOAL130	None	None	None
cellohtx	False	None	False	None	None	False	- and (peg.2831 or peg.486 or peg.490)	cellohtx	False	None	None	peg.2831 or peg.490 or peg.486	peg.490:1.0 , peg.486:1.0 , peg.2831:1.0	None
R00164	True	peg.280 or peg.615 or peg.1525	False	None	None	False	None	None	False	None	None	peg.1525 or peg.615 or peg.280	peg.615:1.0 , peg.280:1.0 , peg.1525:1.0	None
R00162	True	- or peg.856 or - or peg.1526	False	None	None	False	None	None	False	None	None	peg.856 or peg.1526	peg.856:1.0 , peg.1526:1.0	None
R00161	True	peg.1536	True	peg.1536	FMNATr	True	peg.1536	FMNAT	True	peg.1536	FMNAT	peg.1536	peg.1536:1.0	Riboflavin metabolism,Metabolic pathways,Biosynthesis of secondary metabolites
R00659	True	peg.1753	True	peg.1753	PYK4	False	None	None	False	None	None	peg.1753	peg.1753:1.0	None
R00658	True	peg.1897	True	peg.1897	ENO	True	peg.1897	ENO	True	peg.1897	ENO	peg.1897	peg.1897:1.0	Glycolysis / Gluconeogenesis,Methane metabolism,Metabolic pathways,Biosynthesis of secondary metabolites,Microbial metabolism in diverse environments,Biosynthesis of antibiotics,Carbon metabolism,Biosynthesis of amino acids
R04961	False	None	True	(peg.1586 or peg.1594 or peg.1962) or -	EAR100x	False	None	None	False	None	None	peg.1962 or peg.1586 or peg.1594	peg.1962:1.0 , peg.1594:1.0 , peg.1586:1.0	Fatty acid biosynthesis,Metabolic pathways,Fatty acid metabolism
R04960	True	peg.1641	True	peg.1641 or - or - or peg.1637 or peg.1637 or - or - or - or (peg.1586 or peg.1594 or peg.1962) or -	3OAS100	False	None	None	False	None	None	peg.1962 or peg.1586 or peg.1641 or peg.1594 or peg.1637	peg.1641:1.0 , peg.1962:0.5 , peg.1637:0.5 , peg.1594:0.5 , peg.1586:0.5	Fatty acid biosynthesis,Metabolic pathways,Fatty acid metabolism
R04966	False	None	True	(peg.1586 or peg.1594 or peg.1962) or -	EAR140x	False	None	None	False	None	None	peg.1962 or peg.1586 or peg.1594	peg.1962:1.0 , peg.1594:1.0 , peg.1586:1.0	Fatty acid biosynthesis,Metabolic pathways,Fatty acid metabolism
R04965	True	peg.2593	False	None	None	False	None	None	False	None	None	peg.2593	peg.2593:1.0	Fatty acid biosynthesis,Metabolic pathways,Fatty acid metabolism
R04964	True	peg.1639	True	(peg.1152 or peg.1639 or peg.2965 or peg.611 or peg.932) or - or - or (peg.1152 or peg.1639 or peg.2965 or peg.611 or peg.932)	3OAR120	False	None	None	False	None	None	peg.611 or peg.2965 or peg.1639 or peg.932 or peg.1152	peg.1639:1.0 , peg.932:0.5 , peg.611:0.5 , peg.2965:0.5 , peg.1152:0.5	Fatty acid biosynthesis,Metabolic pathways,Fatty acid metabolism
R00651	True	peg.1606 or peg.1675	False	None	None	True	- or (peg.1606 or peg.1675)	AHSERL	True	(peg.1606 or peg.1675)	AHSERL	peg.1606 or peg.1675	peg.1675:1.0 , peg.1606:1.0	None
R00650	True	peg.736	True	peg.736	HCYSMT	False	None	None	False	None	None	peg.736	peg.736:1.0	Cysteine and methionine metabolism,Metabolic pathways,Biosynthesis of secondary metabolites
R04969	False	None	True	(peg.1586 or peg.1594 or peg.1962) or -	EAR160x	False	None	None	False	None	None	peg.1962 or peg.1586 or peg.1594	peg.1962:1.0 , peg.1594:1.0 , peg.1586:1.0	Fatty acid biosynthesis,Metabolic pathways,Fatty acid metabolism
R01800	False	None	False	-	PSSA181,PSSA180,PSSA161,PSSA160,PSSA140,CDPDSP_CC,PSSA120,PSSA141	False	None	CDPDSP_CT	False	None	None	None	None	Glycine, serine and threonine metabolism,Glycerophospholipid metabolism,Metabolic pathways,Biosynthesis of secondary metabolites
MECDPDH	False	None	False	None	None	True	peg.2320	MECDPDH	False	None	None	peg.2320	peg.2320:1.0	None
L-LACt2	False	None	False	None	L-LACt2	False	None	None	False	None	None	None	None	None
FACOAL170_ISO_	False	None	False	None	None	False	-	FACOAL170_ISO_	True	peg.1248	FACOAL170_ISO_	peg.1248	peg.1248:1.0	None
R01061	True	peg.1900	True	peg.1900	GAPD	True	peg.1900	GAPD	True	peg.1900	GAPD	peg.1900	peg.1900:1.0	Glycolysis / Gluconeogenesis,Carbon fixation in photosynthetic organisms,Metabolic pathways,Biosynthesis of secondary metabolites,Microbial metabolism in diverse environments,Biosynthesis of antibiotics,Carbon metabolism,Biosynthesis of amino acids
LIPO4S24_CA	False	None	False	None	LIPO4S24_CA	False	None	None	False	None	None	None	None	None
R11634	True	peg.979	False	None	None	False	None	None	False	None	None	peg.979	peg.979:1.0	Purine metabolism,Metabolic pathways
R01067	True	peg.2605 or peg.2606 or peg.2903	False	-	TKT2	True	(peg.2606 or peg.2606) and (peg.2605 or peg.2605)	TKT2	True	peg.2605	TKT2	peg.2606 or peg.2903 or peg.2605	peg.2605:1.0 , peg.2606:0.67 , peg.2903:0.33	Carbon fixation in photosynthetic organisms,Metabolic pathways,Microbial metabolism in diverse environments,Carbon metabolism
R01066	True	peg.2285	True	peg.2285	DRPAr	True	peg.2285 or peg.2285	DRPA	True	peg.2285	DRPA	peg.2285	peg.2285:1.0	Pentose phosphate pathway
R01068	True	peg.2523 or peg.2972 or peg.1061	True	(peg.1061 or peg.2523 or peg.2972) or -	FBA	True	peg.1061	FBA	True	(peg.1061 or peg.2523 or peg.2972)	FBA	peg.2523 or peg.1061 or peg.2972	peg.1061:1.0 , peg.2972:0.75 , peg.2523:0.75	Methane metabolism,Carbon fixation in photosynthetic organisms,Metabolic pathways,Microbial metabolism in diverse environments,Carbon metabolism
R02878	True	peg.2808	False	None	None	False	None	None	False	None	None	peg.2808	peg.2808:1.0	None
PAP_CT	False	None	False	None	None	False	None	PAP_CT	False	None	PAP_CT	None	None	None
R01698	True	peg.1157	False	None	None	False	None	None	False	None	None	peg.1157	peg.1157:1.0	None
R05112	False	- or -	False	None	None	False	None	None	False	None	None	None	None	None
LIPO4S24_CT	False	None	False	None	None	False	None	LIPO4S24_CT	False	None	LIPO4S24_CT	None	None	None
LIPO3S24_CA	False	None	False	None	LIPO3S24_CA	False	None	None	False	None	None	None	None	None
R04286	True	peg.860	False	None	None	True	peg.860	PTHPS	True	peg.860	PTHPS	peg.860	peg.860:1.0	Folate biosynthesis,Metabolic pathways
R11524	True	peg.1672	False	None	None	False	None	None	False	None	None	peg.1672	peg.1672:1.0	None
KAS2	False	None	False	None	None	True	peg.1641 and peg.1640 and peg.1639 and peg.1638 and peg.1637 and peg.1636 and peg.1635	KAS2	True	peg.1641	KAS2	peg.1641 or peg.1640 or peg.1636 or peg.1637 or peg.1635 or peg.1638 or peg.1639	peg.1641:1.0 , peg.1640:0.5 , peg.1639:0.5 , peg.1638:0.5 , peg.1637:0.5 , peg.1636:0.5 , peg.1635:0.5	None
4ABZt2r	False	None	False	None	4ABZt2r	False	None	None	False	None	None	None	None	None
R00306	True	peg.2930 or peg.878	False	None	None	True	peg.878 or peg.2930	bglu2,bglu2_ext	False	None	None	peg.2930 or peg.878	peg.878:1.0 , peg.2930:1.0	Starch and sucrose metabolism,Metabolic pathways
R00835	False	None	False	None	None	False	None	None	False	-	G6PDH2	None	None	None
LEUt2r	False	None	False	None	None	False	None	LEUt2r	False	None	None	None	None	None
R04238	True	peg.1078	False	None	None	False	None	None	False	None	None	peg.1078	peg.1078:1.0	None
R03162	True	peg.2618	False	None	None	False	None	None	False	None	None	peg.2618	peg.2618:1.0	None
ETOHt2r	False	None	False	None	None	False	None	ETOHt2r	False	None	None	None	None	None
LYSabc	False	None	True	(peg.1321 or peg.2196 or peg.2197)	LYSabc	False	None	None	False	None	None	peg.2196 or peg.2197 or peg.1321	peg.2197:1.0 , peg.2196:1.0 , peg.1321:1.0	None
R04533	True	peg.1639	False	None	None	False	None	None	False	None	None	peg.1639	peg.1639:1.0	Fatty acid biosynthesis,Metabolic pathways,Fatty acid metabolism
R04365	False	None	False	None	None	False	None	None	False	-	THDPS	None	None	Lysine biosynthesis,Metabolic pathways,Microbial metabolism in diverse environments,Biosynthesis of amino acids
R04779	True	peg.1752 or peg.2336	False	None	None	False	None	None	False	None	None	peg.2336 or peg.1752	peg.2336:1.0 , peg.1752:1.0	Glycolysis / Gluconeogenesis,Pentose phosphate pathway,Fructose and mannose metabolism,Metabolic pathways,Biosynthesis of secondary metabolites,Microbial metabolism in diverse environments,Biosynthesis of antibiotics,Carbon metabolism,Biosynthesis of amino acids
R04562	True	peg.607	False	None	None	False	None	None	False	None	None	peg.607	peg.607:1.0	None
ATPS2Na_i	False	None	False	None	None	False	None	ATPS2Na_i	False	None	None	None	None	None
R01665	True	peg.1813	True	peg.1813	CYTK2	False	None	None	True	peg.1813	CYTK2	peg.1813	peg.1813:1.0	Pyrimidine metabolism,Metabolic pathways
R01664	False	None	False	-	NTD3	False	None	None	False	None	None	None	None	Pyrimidine metabolism
R01663	True	peg.1075	True	peg.1075	DCMPDA2ir	True	peg.1075	DCMPDA	True	peg.1075	DCMPDA	peg.1075	peg.1075:1.0	Pyrimidine metabolism,Metabolic pathways
Cut1	False	None	False	None	None	True	(peg.2848 or peg.725)	Cut1	True	(peg.2848 or peg.725)	Cut1	peg.2848 or peg.725	peg.725:1.0 , peg.2848:1.0	None
R00801	True	peg.561	False	None	None	False	None	None	False	None	None	peg.561	peg.561:1.0	Galactose metabolism,Starch and sucrose metabolism,Metabolic pathways
R06174	True	peg.1237	False	None	None	False	None	None	False	None	None	peg.1237	peg.1237:1.0	None
R00624	True	peg.2808	False	None	None	False	None	None	False	None	None	peg.2808	peg.2808:1.0	None
MALt2r	False	None	False	None	None	False	None	MALt2r	False	None	None	None	None	None
R11372	True	peg.1290	False	None	None	False	None	None	False	None	None	peg.1290	peg.1290:1.0	Folate biosynthesis,Metabolic pathways
R02484	True	peg.2286 or peg.2283	False	-	DURIPP	False	None	None	False	None	None	peg.2283 or peg.2286	peg.2286:1.0 , peg.2283:1.0	Pyrimidine metabolism
R02485	True	peg.2288	True	peg.2288	DCYTD	False	None	None	False	None	None	peg.2288	peg.2288:1.0	Pyrimidine metabolism
R02073	True	peg.2336	False	None	None	False	None	None	False	None	None	peg.2336	peg.2336:1.0	Glycolysis / Gluconeogenesis,Pentose phosphate pathway,Fructose and mannose metabolism,Metabolic pathways,Biosynthesis of secondary metabolites,Microbial metabolism in diverse environments,Biosynthesis of antibiotics
R01526	True	peg.2793	False	None	None	False	None	None	False	None	None	peg.2793	peg.2793:1.0	Pentose and glucuronate interconversions,Metabolic pathways
R01289	False	None	False	None	None	False	-	CYSTS	False	None	None	None	None	None
R01288	False	None	False	None	None	True	(peg.1606 or peg.1675) or (peg.1606 or peg.1675)	SHSL2r	True	(peg.1606 or peg.1675)	SHSL2r	peg.1606 or peg.1675	peg.1675:1.0 , peg.1606:1.0	Cysteine and methionine metabolism,Sulfur metabolism,Metabolic pathways
R10342	True	peg.773	False	None	None	False	None	None	False	None	None	peg.773	peg.773:1.0	None
R03171	False	None	False	None	None	False	None	None	True	peg.2746	OIVD3	peg.2746	peg.2746:1.0	None
OIVD3	False	None	False	None	None	False	None	OIVD3	False	None	None	None	None	None
R05662	True	peg.1237	False	None	None	False	None	R5	False	None	UAGPT3	peg.1237	peg.1237:1.0	Peptidoglycan biosynthesis,Metabolic pathways
R01287	True	peg.1606 or peg.1675	True	(peg.1606 or peg.1675) or (peg.1606 or peg.1675)	METACH	True	- or (peg.1606 or peg.1675)	AHSERL2	True	(peg.1606 or peg.1675)	AHSERL2	peg.1606 or peg.1675	peg.1675:1.0 , peg.1606:1.0	Cysteine and methionine metabolism,Metabolic pathways
R01286	False	None	False	None	None	True	(peg.1606 or peg.1675)	CYSTL	False	None	None	peg.1606 or peg.1675	peg.1675:1.0 , peg.1606:1.0	Cysteine and methionine metabolism,Metabolic pathways,Biosynthesis of secondary metabolites,Biosynthesis of amino acids
GLCP	False	None	False	None	None	True	peg.123	GLCP	True	peg.123	GLCP	peg.123	peg.123:1.0	None
R01529	True	peg.1528	True	peg.1528	RPE	True	peg.1528	RPE	True	peg.1528	RPE	peg.1528	peg.1528:1.0	Pentose phosphate pathway,Pentose and glucuronate interconversions,Carbon fixation in photosynthetic organisms,Metabolic pathways,Biosynthesis of secondary metabolites,Microbial metabolism in diverse environments,Biosynthesis of antibiotics,Carbon metabolism,Biosynthesis of amino acids
R04710	True	peg.3117 or peg.772 or peg.2466 or peg.752 or peg.282	False	None	None	False	None	None	False	None	None	peg.2466 or peg.3117 or peg.752 or peg.772 or peg.282	peg.772:1.0 , peg.752:1.0 , peg.3117:1.0 , peg.282:1.0 , peg.2466:1.0	None
R02722	True	peg.411 or peg.2199 or peg.2200	False	- and (peg.2200 or peg.411) and (peg.2200 or peg.411) and peg.2199	TRPS1	True	peg.2199 and ((peg.2200 or peg.411) or (peg.2200 or peg.411))	TRPS1	True	(peg.2200 or peg.411)	TRPS1	peg.2200 or peg.2199 or peg.411	peg.411:1.0 , peg.2200:1.0 , peg.2199:0.75	Glycine, serine and threonine metabolism,Phenylalanine, tyrosine and tryptophan biosynthesis,Metabolic pathways,Biosynthesis of secondary metabolites,Biosynthesis of antibiotics,Biosynthesis of amino acids
